2022.02.25,16:00,115.55100,115.62100,115.46300,115.61700,11892
2022.02.25,17:00,115.61900,115.62000,115.45900,115.56600,11519
2022.02.25,18:00,115.56500,115.62800,115.51200,115.62600,8465
2022.02.25,19:00,115.62700,115.75500,115.59800,115.74400,4377
2022.02.25,20:00,115.74600,115.74700,115.67000,115.68200,4390
2022.02.25,21:00,115.68100,115.68200,115.58300,115.59000,4136
2022.02.25,22:00,115.58900,115.59900,115.51300,115.52600,3309
2022.02.25,23:00,115.52800,115.55500,115.50300,115.52100,3015
2022.02.28,00:00,115.42000,115.75300,115.41400,115.51600,8232
2022.02.28,01:00,115.51500,115.73400,115.34900,115.58000,16960
2022.02.28,02:00,115.58000,115.65900,115.44300,115.56800,12768
2022.02.28,03:00,115.56600,115.59500,115.48800,115.51300,10540
2022.02.28,04:00,115.51200,115.51700,115.43800,115.48700,8517
2022.02.28,05:00,115.48800,115.54800,115.44000,115.51600,5275
2022.02.28,06:00,115.51800,115.68500,115.49000,115.56600,6154
2022.02.28,07:00,115.56800,115.57200,115.50200,115.53700,4518
2022.02.28,08:00,115.53700,115.55700,115.47800,115.53300,4999
2022.02.28,09:00,115.53300,115.57600,115.47800,115.49200,11498
2022.02.28,10:00,115.49100,115.61700,115.45000,115.55800,8226
2022.02.28,11:00,115.55700,115.58900,115.50100,115.54400,6303
2022.02.28,12:00,115.54300,115.63600,115.53200,115.54800,6309
2022.02.28,13:00,115.54800,115.57800,115.50900,115.53700,5129
2022.02.28,14:00,115.53900,115.56000,115.49400,115.50500,4337
2022.02.28,15:00,115.50600,115.51200,115.31200,115.32000,10929
2022.02.28,16:00,115.31900,115.38100,115.14900,115.27200,11538
2022.02.28,17:00,115.27400,115.42000,115.14000,115.15800,17575
2022.02.28,18:00,115.15900,115.29700,115.11200,115.11500,13573
2022.02.28,19:00,115.11600,115.12700,114.97200,115.10700,8446
2022.02.28,20:00,115.10700,115.11300,114.94900,114.95300,5456
2022.02.28,21:00,114.95200,114.97700,114.85700,114.85700,8805
2022.02.28,22:00,114.85600,115.00400,114.85500,114.94900,6362
2022.02.28,23:00,114.95000,114.96400,114.89900,114.96400,3519
2022.03.01,00:00,114.97000,115.00000,114.94700,114.99500,618
2022.03.01,01:00,114.99500,115.08000,114.98200,115.08000,4696
2022.03.01,02:00,115.08000,115.28300,114.98800,115.25300,5850
2022.03.01,03:00,115.25400,115.26100,115.16400,115.18800,4593
2022.03.01,04:00,115.18700,115.21500,115.13100,115.17800,3857
2022.03.01,05:00,115.17800,115.18300,115.12600,115.14400,2938
2022.03.01,06:00,115.14600,115.17400,115.10900,115.13300,2652
2022.03.01,07:00,115.13300,115.15300,115.01000,115.05200,3415
2022.03.01,08:00,115.05200,115.11700,115.03800,115.04800,2983
2022.03.01,09:00,115.04700,115.06900,114.98600,115.02700,5908
2022.03.01,10:00,115.02700,115.05800,114.91300,114.92100,8509
2022.03.01,11:00,114.92100,114.95300,114.74200,114.77300,9575
2022.03.01,12:00,114.77300,114.88400,114.76600,114.85100,10764
2022.03.01,13:00,114.85200,114.85500,114.73900,114.80000,9788
2022.03.01,14:00,114.80100,114.87200,114.70300,114.81900,9168
2022.03.01,15:00,114.81900,114.94400,114.75700,114.90800,11238
2022.03.01,16:00,114.90600,114.92100,114.81300,114.87400,10452
2022.03.01,17:00,114.87300,114.93900,114.74700,114.79700,14022
2022.03.01,18:00,114.79700,114.91700,114.78300,114.88500,10209
2022.03.01,19:00,114.88400,114.90500,114.76400,114.83300,9249
2022.03.01,20:00,114.83400,114.85200,114.69300,114.71700,6845
2022.03.01,21:00,114.71800,114.90200,114.71400,114.85100,6290
2022.03.01,22:00,114.85200,114.90700,114.81100,114.81700,4560
2022.03.01,23:00,114.81700,114.91300,114.80200,114.91200,2094
2022.03.02,00:00,114.87800,114.89500,114.84700,114.89200,3371
2022.03.02,01:00,114.89100,114.90500,114.78800,114.83600,4185
2022.03.02,02:00,114.83400,115.01700,114.78400,114.98500,5586
2022.03.02,03:00,114.98600,115.07400,114.97300,114.99500,6648
2022.03.02,04:00,114.99600,115.05500,114.96100,114.98800,4466
2022.03.02,05:00,114.98700,115.05400,114.97900,115.03500,3532
2022.03.02,06:00,115.03300,115.06000,115.00900,115.03500,3508
2022.03.02,07:00,115.03600,115.10200,115.02600,115.05500,4250
2022.03.02,08:00,115.05300,115.17000,115.01800,115.14200,5034
2022.03.02,09:00,115.14000,115.16700,115.09300,115.14900,9003
2022.03.02,10:00,115.15000,115.26100,115.14300,115.18600,9406
2022.03.02,11:00,115.18500,115.24100,115.08100,115.19400,11298
2022.03.02,12:00,115.19500,115.28400,115.19200,115.27000,9522
2022.03.02,13:00,115.26800,115.27300,115.20300,115.24400,6850
2022.03.02,14:00,115.24600,115.38800,115.23100,115.28000,9816
2022.03.02,15:00,115.27800,115.42400,115.25600,115.39200,13090
2022.03.02,16:00,115.39200,115.52100,115.35800,115.46600,11970
2022.03.02,17:00,115.46600,115.56600,115.24100,115.55800,18402
2022.03.02,18:00,115.55900,115.68100,115.52300,115.59600,17370
2022.03.02,19:00,115.59400,115.64100,115.58400,115.59200,6192
2022.03.02,20:00,115.59300,115.61100,115.51900,115.57500,3554
2022.03.02,21:00,115.57500,115.58800,115.52700,115.57000,5190
2022.03.02,22:00,115.57100,115.58400,115.49100,115.51500,4410
2022.03.02,23:00,115.51600,115.55700,115.49000,115.51000,3027
